recordingID,SpeakerID,birthYear,info,eduLevel,occLevel,firstLang,homeLang,sex
fn000102,N00133,1962,interview with teacher of Dutch,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn000103,N00134,1966,interview with teacher of Dutch,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000104,N00135,1950,interview with teacher of Dutch,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000105,N00136,1945,interview with teacher of Dutch,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000106,N00137,1945,interview with teacher of Dutch,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn000107,N00138,1948,interview with teacher of Dutch,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000108,N00139,1960,interview with teacher of Dutch,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn000109,N00140,1970,interview with teacher of Dutch,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn000110,N00141,1941,interview with teacher of Dutch,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000111,N00142,1940,interview with teacher of Dutch,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn000112,N00143,1946,interview with teacher of Dutch,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000113,N00144,1943,interview with teacher of Dutch,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn000114,N00145,1949,interview with teacher of Dutch,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn000115,N00170,1943,Dutch parliamentary debate,midden,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000141,N00170,1943,Dutch parliamentary debate,midden,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000142,N00170,1943,Dutch parliamentary debate,midden,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000143,N00170,1943,Dutch parliamentary debate,midden,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000144,N00170,1943,Dutch parliamentary debate,midden,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000145,N00170,1943,Dutch parliamentary debate,midden,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000146,N00170,1943,Dutch parliamentary debate,midden,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000147,N00170,1943,Dutch parliamentary debate,midden,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000148,N00170,1943,Dutch parliamentary debate,midden,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000149,N00170,1943,Dutch parliamentary debate,midden,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000158,N00170,1943,Dutch parliamentary debate,midden,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000159,N00170,1943,Dutch parliamentary debate,midden,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000160,N00170,1943,Dutch parliamentary debate,midden,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000161,N00170,1943,Dutch parliamentary debate,midden,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000162,N00170,1943,Dutch parliamentary debate,midden,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000163,N00170,1943,Dutch parliamentary debate,midden,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000164,N00170,1943,Dutch parliamentary debate,midden,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000165,N00170,1943,Dutch parliamentary debate,midden,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000176,N00170,1943,Dutch parliamentary debate,midden,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000177,N00170,1943,Dutch parliamentary debate,midden,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000178,N00170,1943,Dutch parliamentary debate,midden,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000214,N00170,1943,Dutch parliamentary debate,midden,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000215,N00170,1943,Dutch parliamentary debate,midden,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000216,N00170,1943,Dutch parliamentary debate,midden,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000217,N00170,1943,Dutch parliamentary debate,midden,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000218,N00170,1943,Dutch parliamentary debate,midden,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000219,N00170,1943,Dutch parliamentary debate,midden,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000220,N00170,1943,Dutch parliamentary debate,midden,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000221,N00170,1943,Dutch parliamentary debate,midden,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000222,N00170,1943,Dutch parliamentary debate,midden,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000226,N00170,1943,Dutch parliamentary debate,midden,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000227,N00170,1943,Dutch parliamentary debate,midden,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000228,N00170,1943,Dutch parliamentary debate,midden,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000229,N00170,1943,Dutch parliamentary debate,midden,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn007170,N00170,1943,radio: Radio 1 middagjournaal,midden,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn007227,N00170,1943,radio: Het eindrapport enqu&ecirc;tecommissie Bijlmermeer,midden,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000115,N00179,1975,Dutch parliamentary debate,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000241,N00179,1975,Dutch parliamentary debate,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000242,N00179,1975,Dutch parliamentary debate,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000243,N00179,1975,Dutch parliamentary debate,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000115,N00180,1946,Dutch parliamentary debate,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000150,N00180,1946,Dutch parliamentary debate,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000151,N00180,1946,Dutch parliamentary debate,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000153,N00180,1946,Dutch parliamentary debate,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000154,N00180,1946,Dutch parliamentary debate,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000155,N00180,1946,Dutch parliamentary debate,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000157,N00180,1946,Dutch parliamentary debate,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000176,N00180,1946,Dutch parliamentary debate,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000177,N00180,1946,Dutch parliamentary debate,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000229,N00180,1946,Dutch parliamentary debate,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000230,N00180,1946,Dutch parliamentary debate,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000116,N00359,1966,interview with teacher of Dutch,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000117,N00360,1968,interview with teacher of Dutch,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn000118,N00379,1964,interview with teacher of Dutch,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn000119,N00151,1949,interview with teacher of Dutch,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn000120,N00152,1941,interview with teacher of Dutch,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn000121,N00153,1960,interview with teacher of Dutch,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000122,N00154,1946,interview with teacher of Dutch,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn000123,N00155,1953,interview with teacher of Dutch,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000124,N00156,1953,interview with teacher of Dutch,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn000125,N00157,1945,interview with teacher of Dutch,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000126,N00158,1959,interview with teacher of Dutch,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn000127,N00159,1974,interview with teacher of Dutch,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000128,N00160,1973,interview with teacher of Dutch,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000129,N00161,1972,interview with teacher of Dutch,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000130,N00162,1946,interview with teacher of Dutch,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn000131,N00163,1966,interview with teacher of Dutch,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000132,N00164,1949,interview with teacher of Dutch,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000133,N00165,1943,interview with teacher of Dutch,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000134,N00166,1959,interview with teacher of Dutch,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000135,N00167,1950,interview with teacher of Dutch,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn000136,N00146,1961,interview with teacher of Dutch,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn000137,N00147,1948,interview with teacher of Dutch,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn000138,N00148,1951,interview with teacher of Dutch,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn000139,N00149,1942,interview with teacher of Dutch,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn000140,N00150,1952,interview with teacher of Dutch,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000141,N00168,1939,Dutch parliamentary debate,midden,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn000142,N00168,1939,Dutch parliamentary debate,midden,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn000143,N00168,1939,Dutch parliamentary debate,midden,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn000146,N00168,1939,Dutch parliamentary debate,midden,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn000177,N00168,1939,Dutch parliamentary debate,midden,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn000208,N00168,1939,Dutch parliamentary debate,midden,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn007116,N00168,1939,radio: Het interview,midden,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn007141,N00168,1939,radio: Prinsjesdag 1999,midden,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn007147,N00168,1939,radio: Het debat,midden,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn007148,N00168,1939,radio: Het debat,midden,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn000141,N00169,1944,Dutch parliamentary debate,hoog,beroep dat een hogere opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn000142,N00169,1944,Dutch parliamentary debate,hoog,beroep dat een hogere opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn000143,N00169,1944,Dutch parliamentary debate,hoog,beroep dat een hogere opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
