,wav_filename,wav_filesize,transcript,common_part,region,duration,duration_seconds,filename,chirp_wer,Deepgram_wer,googleSTT_wer,seamless_wer,whisper_wer
78,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700205(007).wav,155468,ik zeg al die tijd h is freddy buiten geweest en heeft ie gewerkt in den hof,700205,west_vlaams,0 days 00:00:04,4.0,fv700205(007),0.35294117647058826,0.47058823529411764,0.35294117647058826,0.35294117647058826,0.47058823529411764
79,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008139(108).wav,80748,maar koen heeft zelf zoiets xxx ja 'k heb in duitsland daar waar ie is geweest uh gewoon de meeste kansen,008139,,0 days 00:00:04,4.0,fn008139(108),0.3333333333333333,0.6190476190476191,0.42857142857142855,0.6666666666666666,0.8095238095238095
80,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008102(021).wav,66684,en je hebt dan mensen die hebben zo'n in japan zo'n uh computertje gekocht zo'n zakding,008102,,0 days 00:00:04,4.0,fn008102(021),0.25,0.5,0.25,0.5625,0.5625
81,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv900032(005).wav,165964,ja maar dat is dus iets minder moeilijk dan wat ik tot nu toe gedaan heb h ja,900032,vlaams_brab,0 days 00:00:04,4.0,fv900032(005),0.05555555555555555,0.2777777777777778,0.05555555555555555,0.6666666666666666,0.2777777777777778
82,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008067(070).wav,82620,en dan uh moet je nog wel gewoon met de schep bij ja maar dan kan je in ieder geval uh hoe heet dat,008067,,0 days 00:00:04,4.0,fn008067(070),0.08333333333333333,1.0,0.20833333333333334,0.5,0.75
83,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701293(021).wav,75196,en morgenvoormiddag is 't daar doop van dus 'k moet d'rbij zijn en daarmee ga 'k niet,701293,limburg,0 days 00:00:04,4.0,fv701293(021),0.35294117647058826,0.8235294117647058,0.5294117647058824,0.6470588235294118,0.7647058823529411
84,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006714(023).wav,180076,tenminste dat uh zo zo zou dat dan moeten zijn want j want uh ze zaten daar en xxx hadden nog maar twee keer gebeld,006714,,0 days 00:00:04,4.0,fn006714(023),0.24,0.6,0.48,0.44,0.4
85,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006785(048).wav,212748,ja maar ze had tegen mij gezegd ja je bent in korte tijd ben je van groningen naar hier verhuisd en je bent van baan verwisseld,006785,,0 days 00:00:04,4.0,fn006785(048),0.11538461538461539,0.38461538461538464,0.2692307692307692,0.4230769230769231,0.38461538461538464
86,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008290(066).wav,155868,en hij heeft er toch nog over zitten denken om dat fulltime te nemen omdat ja 'k bedoel 't kan zijn dat 't vanaf oktober bijvoorbeeld weer uh weer elke week dertig lessen is,008290,,0 days 00:00:04,4.0,fn008290(066),0.3235294117647059,0.4117647058823529,0.35294117647058826,0.5,0.4411764705882353
87,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006867(079).wav,129740,ggg dat zou fijn zijn als je dat ergens voor kon gebruiken,006867,,0 days 00:00:04,4.0,fn006867(079),0.16666666666666666,0.25,0.16666666666666666,0.25,0.25
88,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700200(040).wav,147180,ja allee en dan mogen we zaterdag weer feesten,700200,limburg,0 days 00:00:04,4.0,fv700200(040),0.2222222222222222,0.7777777777777778,0.2222222222222222,0.5555555555555556,0.4444444444444444
89,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008304(009).wav,114140,dat is ook niet zo ze zijn ruw en dat komt misschien uh omdat u uh veel maagzuur heeft nou dat heb ik niet,008304,,0 days 00:00:04,4.0,fn008304(009),0.375,1.0,0.5,0.5833333333333334,0.6666666666666666
90,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008331(012).wav,83548,nee maar je moet 'm maar gewoon ook die deadlines geven dan moet je maar gewoon zeggen lukt je dat want anders moeten we wat anders zoeken,008331,,0 days 00:00:04,4.0,fn008331(012),0.037037037037037035,0.4074074074074074,0.1111111111111111,0.48148148148148145,0.48148148148148145
91,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700073(067).wav,135404,dan nog ne keer in uhm el tub of zo,700073,west_vlaams,0 days 00:00:04,4.0,fv700073(067),0.6,0.7,0.6,0.7,0.7
92,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008300(015).wav,89884,en wat doet dani nu uh geen hol volgens mij oh ja erg leuk,008300,,0 days 00:00:04,4.0,fn008300(015),0.21428571428571427,0.9285714285714286,0.6428571428571429,0.8571428571428571,0.9285714285714286
93,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008025(024).wav,78172,ja maar ik volgens mij uh denkt hij dat utrecht en de trein hetzelfde ding is ja dat zou kunnen,008025,,0 days 00:00:04,4.0,fn008025(024),0.1,0.45,0.3,0.35,0.55
94,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901161(072).wav,85532,en ik vermoed dat het gaat over de leuvense situatie in z'n geheel en niet alleen voor studenten,901161,vlaams_brab,0 days 00:00:04,4.0,fv901161(072),0.05555555555555555,0.2777777777777778,0.2777777777777778,0.2222222222222222,0.2777777777777778
95,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701315(060).wav,78796,ja en uh die had zo uh verteld van dat gullie had gezegd dat 'k spul wou,701315,limburg,0 days 00:00:04,4.0,fv701315(060),0.35294117647058826,0.7647058823529411,0.5882352941176471,0.5882352941176471,0.47058823529411764
96,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701292(075).wav,99756,en jan en marjan zaten in uh zaten in haar kamer op 't tweede dus die uitgeeft op de keuken eigenlijk,701292,limburg,0 days 00:00:04,4.0,fv701292(075),0.14285714285714285,0.47619047619047616,0.3333333333333333,0.5238095238095238,0.47619047619047616
97,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008333(091).wav,108156,dus maar kijken nou ja voor de rest uh 'k zeg nog we zijn gisteren weer op tijd terugg teruggekomen,008333,,0 days 00:00:04,4.0,fn008333(091),0.3,0.7,0.45,0.55,0.8
98,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008079(091).wav,77820,hij is zelfs hierachter uh op de buitendijk daar hingen de de vlaggen halfstok,008079,,0 days 00:00:04,4.0,fn008079(091),0.5,0.5714285714285714,0.7857142857142857,0.6428571428571429,0.7857142857142857
99,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006737(039).wav,168012,ja nou ik moet zeggen op 't moment ja op 't moment xxx ben ik weer aardig bezig aan 't verkloten,006737,,0 days 00:00:04,4.0,fn006737(039),0.3333333333333333,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.47619047619047616
100,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901052(070).wav,95884,zodanig dat ik toch al geen achterstand oploop tegenover mijn uh medestudenten h,901052,vlaams_brab,0 days 00:00:04,4.0,fv901052(070),0.15384615384615385,0.3076923076923077,0.38461538461538464,0.5384615384615384,0.5384615384615384
101,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700070(063).wav,230188,ja en daar heb je dan uhm apparaatbeheer en misschien dat daar uh iets tussen zit h,700070,west_vlaams,0 days 00:00:04,4.0,fv700070(063),0.17647058823529413,0.29411764705882354,0.17647058823529413,0.35294117647058826,0.47058823529411764
102,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008138(064).wav,68684,dat viel me heel erg mee en met z'n vieren hadden we in totaal elf kaarten nodig en die hadden we ook allemaal,008138,,0 days 00:00:04,4.0,fn008138(064),0.13043478260869565,0.9130434782608695,0.391304347826087,0.34782608695652173,0.391304347826087
103,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006902(076).wav,160204,en we waren met de hele week met zes man en vier man hebben 't gehaald waaronder m'n zwager en ik,006902,,0 days 00:00:04,4.0,fn006902(076),0.09523809523809523,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.42857142857142855
104,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701123(019).wav,80044,maar al alleszins mama zag zo op een bepaald moment op dienen brief wim van horenen staan,701123,oost_vlaams,0 days 00:00:04,4.0,fv701123(019),0.29411764705882354,0.5882352941176471,0.7058823529411765,0.5882352941176471,0.7058823529411765
105,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006757(022).wav,141996,ja ja doei nou da 's een beetje vreemd ja en frank is een vreemde jongen ja,006757,,0 days 00:00:04,4.0,fn006757(022),0.23529411764705882,0.7647058823529411,0.6470588235294118,0.7647058823529411,0.7058823529411765
106,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008338(059).wav,75452,ja ja die 't een beetje of 't werd te snel voorgeschreven door de dokter,008338,,0 days 00:00:04,4.0,fn008338(059),0.2,0.8,0.3333333333333333,0.6,0.7333333333333333
107,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006942(026).wav,186700,ja en dan we gaan wij uh naar ga je dus niet door oostenrijk,006942,,0 days 00:00:04,4.0,fn006942(026),0.2857142857142857,0.5,0.42857142857142855,0.7857142857142857,0.7142857142857143
108,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008360(108).wav,93244,zien wij er zo apart uit als je ons ziet lopen nou ja jullie liepen wat verder weg en ik stond nog wel half te werken zal 'k maar zeggen en zo,008360,,0 days 00:00:04,4.0,fn008360(108),0.09375,1.0,0.65625,0.46875,0.65625
109,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008177(056).wav,82780,en wanneer kom je dan terug veertien dagen later oh,008177,,0 days 00:00:04,4.0,fn008177(056),0.1,1.0,0.3,0.5,0.6
110,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701292(037).wav,83852,'k ga ze zeker uh zeker in twee toch doen zuh want uh 't is nogal zwaar stuff,701292,limburg,0 days 00:00:04,4.0,fv701292(037),0.6666666666666666,1.0,0.8333333333333334,0.8888888888888888,0.7777777777777778
111,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006866(021).wav,169260,ja alleen uhm alleen 't vriendje van uh uh ggg,006866,,0 days 00:00:04,4.0,fn006866(021),0.6,1.0,1.0,0.9,0.7
112,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008190(077).wav,75788,ja naar 't museum of weet ik veel wat want anders dan verveelt ie zich misschien,008190,,0 days 00:00:04,4.0,fn008190(077),0.8125,1.0,0.9375,4.125,1.0
113,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn007028(067).wav,181228,en ome jan ook en die kent 'm oh ja wij zijn toen ook in didam geweest op 't uh bij de kerk,007028,,0 days 00:00:04,4.0,fn007028(067),0.21739130434782608,0.6086956521739131,0.5217391304347826,0.6956521739130435,0.8260869565217391
114,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700180(042).wav,246572,goh dingen ja de veiligheid daar gaan we nu nog niet kunnen invullen denk ik,700180,limburg,0 days 00:00:04,4.0,fv700180(042),0.13333333333333333,0.3333333333333333,0.13333333333333333,0.26666666666666666,0.2
115,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006774(041).wav,156012,nou en voordat ie d'r erg in had had ie dat er al uitgeflapt terwijl ie met een ander meisje zit te lunchen,006774,,0 days 00:00:04,4.0,fn006774(041),0.21739130434782608,0.43478260869565216,0.30434782608695654,0.5217391304347826,0.5652173913043478
116,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006845(034).wav,214156,en dat heeft zij helemaal niet gedaan wanneer hum en toen belde jij laatst l laatste keer bij jeanette,006845,,0 days 00:00:04,4.0,fn006845(034),0.21052631578947367,0.42105263157894735,0.42105263157894735,0.47368421052631576,0.7368421052631579
117,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701126(046).wav,77484,water besparen uhm ketels met met met een hoog rendement,701126,west_vlaams,0 days 00:00:04,4.0,fv701126(046),0.3,0.7,0.6,0.6,0.7
118,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv900251(060).wav,170540,ah maar die is alleen thuis ja en hebt de gij wiskunde al gemaakt,900251,vlaams_brab,0 days 00:00:04,4.0,fv900251(060),0.42857142857142855,1.0,0.5,0.8571428571428571,1.0
119,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008038(092).wav,141932,en uh die hebben we onlangs uh ook ook via internet en zo hebben we bekeken en uh uh en daar gaan we dan begin juli uh twee weken naar toe,008038,,0 days 00:00:04,4.0,fn008038(092),0.3225806451612903,0.45161290322580644,0.3870967741935484,0.45161290322580644,0.45161290322580644
120,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008317(102).wav,74876,maar uhm ja d'r zijn er een paar die zeiden ja ik wil wel een paar uur naartoe maar niet de hele tijd,008317,,0 days 00:00:04,4.0,fn008317(102),0.08695652173913043,0.391304347826087,0.13043478260869565,0.391304347826087,0.34782608695652173
121,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006880(011).wav,128332,en uh ja die schelen dus echt uh w w weet ik veel wat veertig jaar,006880,,0 days 00:00:04,4.0,fn006880(011),0.3125,0.375,0.4375,0.6875,0.625
122,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901051(033).wav,77324,zijn die die kleine uitlopers daar al uit gehaald,901051,vlaams_brab,0 days 00:00:04,4.0,fv901051(033),0.2222222222222222,0.4444444444444444,0.1111111111111111,0.5555555555555556,0.4444444444444444
123,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006887(024).wav,146348,ja dat moest toch ja maar dan moet je wel even kijken xxx oh,006887,,0 days 00:00:04,4.0,fn006887(024),0.5,1.0,0.6428571428571429,0.9285714285714286,0.9285714285714286
124,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006883(014).wav,170892,nou dan weten wij dus weer dat stu dat docenten uh die geven dan uh proefwerken h,006883,,0 days 00:00:04,4.0,fn006883(014),0.23529411764705882,0.47058823529411764,0.35294117647058826,0.4117647058823529,0.6470588235294118
125,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006950(076).wav,289164,nou en denk van ja dan heb 'k de hele week aan die thesis gewerkt en dan kan ik dan uh mooi uh even ontspannen,006950,,0 days 00:00:04,4.0,fn006950(076),0.24,0.28,0.4,0.4,0.4
126,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006994(048).wav,288620,ja dat uh inderdaad dat die uh die zijn er ook nog inderdaad ja want ik was me bijna gaan afvragen waarom mensen toch altijd zo moeilijk doen over uh ggg waarom pinkeltje berhaupt nodig is,006994,,0 days 00:00:04,4.0,fn006994(048),0.2222222222222222,0.3888888888888889,0.2777777777777778,0.4166666666666667,0.3888888888888889
127,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701325(015).wav,119516,dus allee da 's heel maart of toch drie weken van maart zou opgesoupeerd worden aan aan uh ja congres en uh en zo zaken allemaal meer mmm,701325,west_vlaams,0 days 00:00:04,4.0,fv701325(015),0.35714285714285715,0.7142857142857143,0.5357142857142857,0.6785714285714286,0.7142857142857143
128,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701094(096).wav,64044,ah ja het productiebureel excuseer mm-hu,701094,vlaams_brab,0 days 00:00:04,4.0,fv701094(096),0.6666666666666666,1.0,0.8333333333333334,1.5,1.3333333333333333
129,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv900203(072).wav,165068,ja en die denken het leven is tv kijken echt gelijk konijnen voor ne lichtbak h,900203,vlaams_brab,0 days 00:00:04,4.0,fv900203(072),0.25,0.4375,0.25,0.8125,1.0625
130,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700052(018).wav,163500,uhm met zes mensen,700052,west_vlaams,0 days 00:00:04,4.0,fv700052(018),0.5,0.5,0.5,0.75,1.25
131,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700093(006).wav,135404,voor uh komkommer in schijfkes en voor tomaten ja want mieke heeft ze al gehaald,700093,oost_vlaams,0 days 00:00:04,4.0,fv700093(006),0.26666666666666666,0.7333333333333333,0.26666666666666666,0.8666666666666667,0.8666666666666667
132,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008126(096).wav,107628,xxx xxx hulst wel een virusscanner dus,008126,,0 days 00:00:04,4.0,fn008126(096),1.0,1.0,1.1428571428571428,11.571428571428571,1.2857142857142858
133,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701202(019).wav,140412,'t is entwa van uh eenentachtig procent polyester en negen uh tien procent frusco of zoiets,701202,west_vlaams,0 days 00:00:04,4.0,fv701202(019),0.8125,1.0,0.8125,0.75,1.0
134,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006943(081).wav,205772,uh vijf september gaan we in uh uh de speakers in delft spelen,006943,,0 days 00:00:04,4.0,fn006943(081),0.3076923076923077,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.38461538461538464
135,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901164(002).wav,71948,oh ggg 'k ben nogal moe de vergadering is wat tegengevallen deze namiddag,901164,vlaams_brab,0 days 00:00:04,4.0,fv901164(002),0.5384615384615384,1.0,0.7692307692307693,0.6923076923076923,1.0
136,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006958(008).wav,199244,en uh dat meisje achter de balie die ging dan van alles aandragen en liet ons liet mij dan gewoon ook zitten met nog wat meer andere mensen,006958,,0 days 00:00:04,4.0,fn006958(008),0.25,0.32142857142857145,0.35714285714285715,0.2857142857142857,0.2857142857142857
137,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701204(016).wav,75036,uh ja dacht ik van ja da 's met voorbedachte raad maar uh,701204,west_vlaams,0 days 00:00:04,4.0,fv701204(016),0.46153846153846156,1.0,0.6923076923076923,0.9230769230769231,0.9230769230769231
138,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008334(068).wav,99788,die hebben nog steeds geen duidelijke lijsttrekker en ook geen geen duidelijke koers waar ze staan,008334,,0 days 00:00:04,4.0,fn008334(068),0.0,1.0,0.375,0.1875,0.1875
139,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901053(087).wav,86124,ja dat uh dat zou wel eens kunnen zijn ja nee neen ik ik denk het niet en ja,901053,vlaams_brab,0 days 00:00:04,4.0,fv901053(087),0.15789473684210525,0.5789473684210527,0.3684210526315789,0.5789473684210527,0.631578947368421
140,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008172(037).wav,81532,en nou zat ie bij peter zat ie koffie te drinken ja zegt ie dan kom ik uh kom ik straks nog wel effe langs,008172,,0 days 00:00:04,4.0,fn008172(037),0.24,0.6,0.56,0.88,0.84
141,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008089(087).wav,93532,oh ja en heel duur en dit heb ik gewoon uh geleend van uh collega van die uh van m'n begeleider,008089,,0 days 00:00:04,4.0,fn008089(087),0.23809523809523808,0.47619047619047616,0.2857142857142857,0.5238095238095238,0.6666666666666666
142,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008074(084).wav,68204,en nou moet die ander 't even krijgen maar 'k ben d'r uh ggg gisteren eind van de middag geweest,008074,,0 days 00:00:04,4.0,fn008074(084),0.5,1.0,0.5,0.65,0.65
143,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701185(024).wav,119852,ik zeg ja hoeveel jo hoeveel moet ik u ja vijftig cent zei 'm en hij heeft zo een sigarendoosje en daar steekt hij dat dan in,701185,limburg,0 days 00:00:04,4.0,fv701185(024),0.14814814814814814,1.0,0.6666666666666666,2.6296296296296298,0.5555555555555556
144,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008252(016).wav,134444,die overigens nog steeds in de bestuurskamer hangt die uh geeft dat ook eigenlijk aan dat er straks met 't nieuwe systeem uh vier mensen in de directie zitten,008252,,0 days 00:00:04,4.0,fn008252(016),0.10344827586206896,1.0,0.2413793103448276,0.4482758620689655,0.4482758620689655
